"Species","Longitude","Latitude"
"Set_pet",-80.8,38.83
"Set_pet",-89.15,45.93
"Set_pet",-107.2,51.31
"Set_pin",-76.82,39.35
"Set_pin",-92.74,46.59
"Set_pin",-90.85,32.34
"Set_pin",-80.28,37.49
"Set_pin",-93.69,34.66
"Set_pin",-92.2,46.4
"Set_pin",-75.92,36.42
"Set_pin",-74.39,40.99
"Set_pin",-93.25,34.03
"Set_pin",-92.11,36.41
"Set_pin",-90.94,30.27
"Set_pin",-78.79,37.7
"Set_pin",-94.4,29.73
"Set_pin",-84.89,48.28
"Set_pin",-87.35,37.11
"Set_pin",-87,36.17
"Set_pin",-77.79,34.59
"Set_pin",-78.17,38.45
"Set_pin",-88.6,34.3
"Set_pin",-71.87,45.44
"Set_pin",-70.56,44.15
"Set_pin",-79.44,45.73
"Set_pin",-85.86,34.76
"Set_pin",-94.46,35.23
"Set_pin",-84.73,34.57
"Set_pin",-94.7,32.61
"Set_pin",-75.94,36.32
"Set_pin",-82.8,31.46
"Set_pin",-81.66,25.93
"Set_pin",-86.13,32.59
"Set_pin",-93.88,45.6
"Set_pin",-79.24,37.61
"Set_pin",-82.57,33.73
"Set_pin",-79.28,34.95
"Set_pin",-90.1,33.22
"Set_pin",-80.31,37.66
"Set_pin",-81.65,42.95
"Set_pin",-77.42,45.99
"Set_pin",-73.35,41.75
"Set_pin",-72.87,45.25
"Set_pin",-65.05,45.76
"Set_pin",-72.5,41.27
"Set_pin",-72.64,40.79
"Set_pin",-90.73,30.86
"Set_pin",-89.51,30.94
"Set_pin",-84.81,37.47
"Set_pin",-74.91,39.67
"Set_pin",-88.66,33.87
"Set_pin",-75.11,39.53
"Set_pin",-77.2,35.1
"Set_pin",-76.57,38.5
"Set_pin",-88.01,33.28
"Set_pin",-85.93,34.3
"Set_pin",-76.24,38.37
"Set_pin",-76.04,42.04
"Set_pin",-69.44,44.99
"Set_pin",-73.82,46.57
"Set_pin",-73.5,41.54
"Set_pin",-82.12,29.46
"Set_pin",-76.97,38.56
"Set_pin",-89.51,30.62
"Set_pin",-79.47,35.99
"Set_pin",-93.82,35.69
"Set_pin",-84.4,35.1
"Set_pin",-74.93,39.04
"Set_pin",-86.7,32.66
"Set_pin",-77,44.34
"Set_pin",-88.32,32.13
"Set_pin",-78.85,34.93
"Set_pin",-95.77,34.13
"Set_rut",-137.17,60.34
"Set_rut",-88.32,32.13
"Set_rut",-76.84,38.52
"Set_rut",-91.09,46.31
"Set_rut",-79.92,43.96
"Set_rut",-92.09,43.9
"Set_rut",-77.49,39.74
"Set_rut",-84.52,43.18
"Set_rut",-76,40.69
"Set_rut",-77.06,35.24
"Set_rut",-81.18,47.63
"Set_rut",-82.17,39.32
"Set_rut",-122.96,53.65
"Set_rut",-88.04,43.88
"Set_rut",-95.57,49.53
"Set_rut",-87.76,35.12
"Set_rut",-69.97,41.85
"Set_rut",-106.22,52.06
"Set_rut",-89.04,36.86
"Set_rut",-71.57,41.22
"Set_rut",-94.83,45.26
"Set_rut",-98.91,49.55
"Set_rut",-75.73,37.55
"Set_rut",-69.21,46.31
"Set_rut",-76.12,45.47
"Set_rut",-74.18,45.43
"Set_rut",-76.11,45.55
"Set_rut",-127.89,55.16
"Set_rut",-91.22,39.53
"Set_rut",-64.45,44.73
"Set_rut",-77.96,43.18
"Set_rut",-104.25,44.51
"Set_rut",-109.13,44.47
"Set_rut",-83.26,43.24
"Set_rut",-108.63,54.42
"Set_rut",-78.09,44.28
"Set_rut",-102.51,43.66
"Set_rut",-70.53,46.27
"Set_rut",-75.43,44.32
"Set_rut",-85.81,44.78
"Set_rut",-83.5,45.16
"Set_rut",-87.14,39.53
"Set_rut",-78.67,39.14
"Set_rut",-89.35,49.16
"Set_rut",-70.77,41.71
"Set_rut",-68.87,47.77
"Set_rut",-94.08,47.56
"Set_rut",-79.67,40.47
"Set_rut",-93.47,45.1
"Set_rut",-115.09,51.09
"Set_rut",-77.91,40.7
"Set_rut",-108.35,46.9
"Set_rut",-74.97,39.78
"Set_rut",-109.73,44.93
"Set_rut",-75.17,43.73
"Set_rut",-68.26,44.83
"Set_rut",-85.93,33.19
"Set_rut",-73.35,41.75
"Set_rut",-86.28,41.03
"Set_rut",-73.99,41.75
"Set_rut",-84.01,45.1
"Set_rut",-74,41.82
"Set_rut",-60.28,53.3
"Set_rut",-80.27,45.52
"Set_rut",-92.19,39.46
"Set_rut",-77.4,41.88
"Set_rut",-99.61,48.75
"Set_rut",-75.06,40.88
"Set_rut",-73.25,41.25
"Set_rut",-68.32,48.57
"Set_rut",-71.37,45
"Set_rut",-85.36,35.11
"Set_rut",-79.85,39.57
"Set_rut",-74.93,40.51
"Set_rut",-63.99,47.02
"Set_rut",-103.7,44.12
"Set_rut",-80.42,46.36
"Set_rut",-73.41,43.21
"Set_rut",-72.8,40.86
"Set_rut",-70.21,45.08
"Set_rut",-86.85,41.64
"Set_rut",-73.53,41.34
"Set_rut",-93.09,49.86
"Set_rut",-83,38.44
"Set_rut",-93.66,35.43
"Set_rut",-79.29,43.01
"Set_rut",-90.87,47.79
"Set_rut",-96.09,49.66
"Set_rut",-85.25,33.54
"Set_rut",-88.58,50.5
"Set_rut",-72.68,42.82
"Set_rut",-82.33,40.64
"Set_rut",-88.7,44.03
"Set_rut",-97.83,50.71
"Set_rut",-75.47,39.03
"Set_rut",-96.47,46.08
"Set_rut",-117.45,61.4
"Set_rut",-91.21,31.38
"Set_rut",-93.67,33.66
"Set_rut",-88.07,34.29
"Set_rut",-76.64,45.35
"Set_rut",-74.13,46.32
"Set_rut",-82.27,33.81
"Set_str",-71.81,46.32
"Set_str",-61.99,53.12
"Set_str",-58.84,48.23
"Set_str",-67,48.97
"Set_str",-65.02,48.83
"Set_str",-72.17,42.8
"Set_str",-71.35,44.1
"Set_str",-134.74,60.59
"Set_str",-138.75,63.99
"Set_str",-65.8,45.63
"Set_str",-129.86,58.1
"Set_str",-139.22,61.43
"Set_str",-157,64.5
"Set_str",-63.43,45.3
"Set_str",-144.83,62.48
"Set_str",-129.23,60.9
"Set_str",-145.5,63.03
"Set_str",-64.32,48.42
"Set_str",-62,50.22
"Set_str",-74.75,46.63
"Set_tig",-68.53,45.61
"Set_tig",-68.42,45.82
"Set_tig",-63.7,45.43
"Set_tig",-70.91,45.3
"Set_tig",-78.55,47.34
"Set_tig",-74.18,44.43
"Set_tig",-94.36,56.41
"Set_tig",-69.21,44.68
"Set_tig",-60.73,45.58
"Set_tig",-67.83,46.77
"Set_tig",-89.61,48.1
"Set_tig",-75.36,46.55
"Set_tig",-88.16,46.09
"Set_tig",-77.09,50.14
"Set_tig",-69.04,45.9
"Set_tig",-81.85,47.47
"Set_tig",-70.66,45.96
"Set_tig",-67.14,46.84
"Set_tig",-72.95,43.05
"Set_tig",-70.03,48.15
"Set_tig",-70.64,48.2
"Set_tig",-72.17,42.8
"Set_tig",-74.75,46.63
"Set_tow",-119.32,50.67
"Set_tow",-122.23,44.47
"Set_tow",-120.12,44.46
"Set_tow",-118.23,44.48
"Set_tow",-120.44,44.5
"Set_tow",-122.46,53.97
"Set_tow",-116.4,48.58
"Set_tow",-123.21,55.45
"Set_tow",-124.81,48.87
"Set_tow",-118.59,44.13
"Set_tow",-130.02,55.92
"Set_tow",-149.78,61.3
"Set_tow",-130.22,57.5
"Set_tow",-133.99,60.34
"Set_tow",-119.67,53.08
"Set_tow",-122.87,46.73
"Set_tow",-135.16,57.02
"Set_tow",-115.44,45.83
"Set_vir",-77.82,40.77
"Set_vir",-84.29,36.49
"Set_vir",-66.02,46.74
"Set_vir",-75.42,41.8
"Set_vir",-78.24,42.48
"Set_vir",-82.75,47.59
"Set_vir",-77.98,41.11
"Set_vir",-82.64,35.41
"Set_vir",-83.6,35.22
"Set_vir",-72.51,42.23
"Set_vir",-81.96,45.9
"Set_vir",-67.95,44.72
"Set_vir",-77.35,38.56
"Set_vir",-80.54,44.06
"Set_vir",-79.43,45.87
"Set_vir",-64.93,49.2
"Set_vir",-72.81,46.6
"Set_vir",-80.49,46.1
"Set_vir",-68.97,44.83
"Set_vir",-77.54,40.7
"Set_vir",-74.93,42.59
"Set_vir",-69.15,47.32
"Set_vir",-71.2,43.41
"Set_vir",-80.63,47.53
"Set_vir",-81.36,39.42
"Set_vir",-78.14,44.57
"Set_vir",-78.34,41.96
"Set_vir",-65.02,48.83
"Set_vir",-77.84,42.5
"Set_vir",-74.79,43.72
"Set_vir",-72.59,41.57
"Set_vir",-70.53,46.27
"Set_vir",-72.28,46.38
"Set_vir",-73.5,41.54
"Set_vir",-86.61,46.25
"Set_vir",-74.18,44.43
"Set_vir",-79.02,48.2
"Set_vir",-93.77,50.79
"Set_vir",-77.28,41.45
"Set_vir",-81.88,36.02
"Set_vir",-75.25,41.34
"Set_vir",-79.8,46.98
"Set_vir",-65.28,49.02
"Set_vir",-74.39,43.63
"Set_vir",-80.15,40.92
"Set_vir",-78.45,38.51
"Set_vir",-80.38,45.61
"Set_vir",-78.34,40.45
"Set_vir",-79.74,38.81
"Set_vir",-70.86,45.39
"Set_vir",-76.54,35.49
"Set_vir",-72.85,42.38
"Set_vir",-72.17,42.8
"Sit_can",-114.79,53.49
"Sit_can",-73.17,44.53
"Sit_can",-67.68,47.75
"Sit_can",-78.4,41.69
"Sit_can",-122.96,53.65
"Sit_can",-109.2,35.68
"Sit_can",-76.02,41.75
"Sit_can",-123.96,40.42
"Sit_can",-87.87,45.45
"Sit_can",-116.22,54.13
"Sit_can",-72.14,41.78
"Sit_can",-72.59,41.57
"Sit_can",-73.75,44.7
"Sit_can",-64.61,44.73
"Sit_can",-90.91,46.33
"Sit_can",-84.87,44.75
"Sit_can",-115.1,44.46
"Sit_can",-93.1,46.39
"Sit_can",-73.41,42.35
"Sit_can",-137.07,60.37
"Sit_can",-73.35,41.75
"Sit_can",-72.51,42.23
"Sit_can",-67.17,46.92
"Sit_can",-119.11,44.42
"Sit_can",-83.27,46.47
"Sit_can",-71.53,42.52
"Sit_can",-118.69,47.13
"Sit_can",-114.72,54.12
"Sit_can",-69.51,46.6
"Sit_can",-119.84,38.34
"Sit_can",-60.34,46.15
"Sit_can",-121.04,39.95
"Sit_can",-75.06,44.44
"Sit_can",-88.02,45.51
"Sit_can",-131.86,56.65
"Sit_can",-108.35,38.27
"Sit_can",-112.46,37.33
"Sit_can",-120.55,40.15
"Sit_can",-120.94,42.16
"Sit_can",-74.4,42.48
"Sit_can",-111.39,54.47
"Sit_can",-82.34,48.24
"Sit_can",-92.66,50.04
"Sit_can",-109.92,34.12
"Sit_can",-113.68,55.9
"Sit_can",-71.63,42.65
"Sit_can",-103.77,43.81
"Sit_can",-72.85,42.38
"Sit_can",-105.52,39.82
"Sit_can",-75.39,44.25
"Sit_can",-105.68,35.57
"Sit_can",-133.29,60.49
"Sit_can",-90.79,46.11
"Sit_can",-68.42,45.82
"Sit_can",-104.93,50.63
"Sit_can",-76.91,41.44
"Sit_can",-92.49,48.27
"Sit_can",-66.51,47.4
"Sit_can",-81.01,48.58
"Sit_can",-75.25,41.34
"Sit_can",-106.15,41.06
"Sit_can",-108.64,53.51
"Sit_can",-122.69,49.23
"Sit_can",-76.92,45.56
"Sit_can",-106.56,39.95
"Sit_can",-108.14,44.37
"Sit_can",-93.23,48.69
"Sit_can",-116.66,49.3
"Sit_can",-136.98,61.2
"Sit_can",-75.6,42.4
"Sit_can",-65.18,47.16
"Sit_can",-80.23,38.08
"Sit_can",-122.56,41.9
"Sit_can",-90.15,46.34
"Sit_can",-81.63,48.59
"Sit_can",-70.78,41.34
"Sit_can",-92.89,48.72
"Sit_can",-77.18,48.6
"Sit_can",-116.83,34.33
"Sit_can",-83.61,44.86
"Sit_can",-117.45,61.4
"Sit_can",-118.91,44.98
"Sit_can",-89.87,43.45
"Sit_can",-68.34,45.45
"Sit_can",-120.92,42.14
"Sit_can",-93.62,47.34
"Sit_can",-71.43,42.43
"Sit_can",-105.3,36.43
"Sit_car",-113.66,37.9
"Sit_car",-83.5,36.18
"Sit_car",-76.24,38.37
"Sit_car",-84.66,31.56
"Sit_car",-74.5,41.45
"Sit_car",-77.98,41.11
"Sit_car",-89.33,35.69
"Sit_car",-90.98,38.52
"Sit_car",-77.84,42.5
"Sit_car",-115.49,44.96
"Sit_car",-87.2,41.54
"Sit_car",-87.1,33.12
"Sit_car",-82.46,38.63
"Sit_car",-79.04,41.64
"Sit_car",-107.69,40.84
"Sit_car",-82.17,39.32
"Sit_car",-73.08,44.34
"Sit_car",-70.78,41.34
"Sit_car",-75.01,43.7
"Sit_car",-79.64,33.7
"Sit_car",-119.53,49.26
"Sit_car",-76.24,41.44
"Sit_car",-109.47,36.51
"Sit_car",-81.05,33.15
"Sit_car",-79.08,37.05
"Sit_car",-96.02,32.78
"Sit_car",-94.5,39.4
"Sit_car",-76.98,35.74
"Sit_car",-77.4,40.57
"Sit_car",-120.85,49.78
"Sit_car",-108.48,37.27
"Sit_car",-119.08,49.45
"Sit_car",-83.77,36.14
"Sit_car",-77.87,39.61
"Sit_car",-87.19,34.64
"Sit_car",-81.59,37.44
"Sit_car",-92.53,42.24
"Sit_car",-76.32,39.49
"Sit_car",-90.51,40.86
"Sit_car",-88.34,43.66
"Sit_car",-113.83,46.57
"Sit_car",-79.69,33.29
"Sit_car",-71.71,44.18
"Sit_car",-75.93,45.24
"Sit_car",-92.26,43.35
"Sit_car",-73.28,44.76
"Sit_car",-123,41.82
"Sit_car",-81.07,35.85
"Sit_car",-89.26,46.05
"Sit_car",-92.57,48.3
"Sit_car",-123.48,40.8
"Sit_car",-90.21,42.94
"Sit_car",-87.14,33.82
"Sit_car",-84.36,46.75
"Sit_car",-87.36,40.68
"Sit_car",-111.84,37.82
"Sit_car",-80.54,40.91
"Sit_car",-79.3,38.21
"Sit_car",-119.09,50.82
"Sit_car",-94.83,45.26
"Sit_car",-71.88,43.46
"Sit_car",-116.48,32.92
"Sit_car",-76.28,41.62
"Sit_car",-86.47,34.21
"Sit_car",-81.45,35.46
"Sit_car",-82.24,42.7
"Sit_car",-88.44,41.6
"Sit_car",-76.02,41.75
"Sit_car",-75.1,40.66
"Sit_car",-78.8,37.36
"Sit_car",-84.83,36.82
"Sit_car",-107.87,40.05
"Sit_car",-89.53,43.56
"Sit_car",-85.42,34.72
"Sit_car",-79.23,40.67
"Sit_car",-70.19,45.23
"Sit_car",-82.09,34.04
"Sit_car",-75.27,45.4
"Sit_car",-120.52,36.23
"Sit_car",-81.55,39.07
"Sit_car",-120.67,38.38
"Sit_car",-120.14,39.8
"Sit_car",-60.93,46.72
"Sit_car",-76.72,36.29
"Sit_car",-89.32,40.6
"Sit_car",-86.83,35.86
"Sit_car",-84.56,37.88
"Sit_car",-119.67,34.67
"Sit_car",-82.48,35.59
"Sit_car",-112.22,35.06
"Sit_car",-92.66,50.04
"Sit_car",-73.1,43.61
"Sit_car",-79.64,39.49
"Sit_car",-85.36,40.13
"Sit_car",-114.28,42.33
"Sit_car",-123.29,43.13
"Sit_car",-89.11,42.51
"Sit_car",-77.02,39.03
"Sit_car",-85.81,44.78
"Sit_car",-108.84,42.74
"Sit_car",-71.62,43.25
"Sit_car",-84.01,39.5
"Sit_car",-96.1,45.55
"Sit_car",-96.97,51.1
"Sit_car",-89.67,43
"Sit_car",-93.73,37.4
"Sit_car",-120.85,35.64
"Sit_car",-91.18,40.21
"Sit_car",-81.94,35.96
"Sit_car",-92.64,44.98
"Sit_car",-109.17,33.87
"Sit_car",-76.08,38.79
"Sit_car",-74.35,42
"Sit_car",-71.85,42.44
"Sit_car",-118.91,45.22
"Sit_car",-79.41,42
"Sit_car",-81.93,37.81
"Sit_car",-77.48,45.29
"Sit_car",-73.39,47.07
"Sit_car",-73.56,44.87
"Sit_car",-81.96,27
"Sit_car",-86.11,32.82
"Sit_car",-102.37,52.82
"Sit_car",-80.41,37.18
"Sit_car",-105.98,40.31
"Sit_car",-120.12,44.46
"Sit_car",-93.1,46.39
"Sit_car",-96.94,29.02
"Sit_pus",-93.49,33.03
"Sit_pus",-81.25,31.77
"Sit_pus",-83.86,30.27
"Sit_pus",-93.04,31.59
"Sit_pus",-81.58,30.87
"Sit_pus",-85.17,35.3
"Sit_pus",-87.42,33.26
"Sit_pus",-78.39,34.12
"Sit_pus",-76.24,38.37
"Sit_pus",-87.6,30.37
"Sit_pus",-88.11,30.25
"Sit_pus",-91.89,33.31
"Sit_pus",-93.47,33.38
"Sit_pus",-83.41,30.94
"Sit_pus",-83.26,31.21
"Sit_pus",-93.5,31.07
"Sit_pus",-87.59,33.85
"Sit_pus",-81.92,28.3
"Sit_pus",-77,35.27
"Sit_pus",-81.34,28.32
"Sit_pus",-84.22,33.63
"Sit_pus",-91.73,32.76
"Sit_pus",-80.65,32.86
"Sit_pus",-89.1,32.56
"Sit_pus",-87.69,35.16
"Sit_pyg",-116.83,34.33
"Sit_pyg",-118.85,44
"Sit_pyg",-105.23,37.94
"Sit_pyg",-112.09,37.66
"Sit_pyg",-121.67,43.56
"Sit_pyg",-108.47,37.44
"Sit_pyg",-118.91,36.82
"Sit_pyg",-116.47,32.89
"Sit_pyg",-122.51,38.38
"Sit_pyg",-122.87,38.05
"Sit_pyg",-122.23,37.17
"Sit_pyg",-109.2,36.3
"Som_mol",-60.73,45.58
"Som_mol",-64.81,47.62
"Sph_nuc",-111.26,44.03
"Sph_nuc",-120.38,41.73
"Sph_nuc",-114.17,44.61
"Sph_nuc",-105.76,40.43
"Sph_nuc",-118.77,50.21
"Sph_nuc",-119.08,49.45
"Sph_nuc",-117.12,45.43
"Sph_nuc",-118.48,49.04
"Sph_nuc",-103.51,43.93
"Sph_nuc",-116.03,44.41
"Sph_nuc",-111.34,41.72
"Sph_nuc",-121.52,44.39
"Sph_nuc",-113.95,45.85
"Sph_nuc",-119.53,49.26
"Sph_nuc",-105.34,35.66
"Sph_nuc",-121.98,51.41
"Sph_nuc",-110.67,43.99
"Sph_nuc",-109.47,40.72
"Sph_nuc",-109.73,44.93
"Sph_rub",-123.96,40.42
"Sph_rub",-132.77,56.35
"Sph_rub",-128.58,54.37
"Sph_rub",-121.78,44.5
"Sph_rub",-122.61,39.16
"Sph_rub",-122.79,45.38
"Sph_rub",-119.33,34.83
"Sph_rub",-122.01,41.82
"Sph_rub",-123.21,42.97
"Sph_rub",-121.83,42.87
"Sph_rub",-121.14,40.31
"Sph_rub",-123.37,46.02
"Sph_rub",-121.69,49.29
"Sph_rub",-121.77,43.28
"Sph_rub",-122.96,53.65
"Sph_sp.",-123.03,54.99
"Sph_sp.",-104.64,40.86
"Sph_sp.",-120.57,38.74
"Sph_thy",-109.55,45.73
"Sph_thy",-113.85,46.01
"Sph_thy",-115.42,41.93
"Sph_thy",-105.3,36.43
"Sph_thy",-106.11,38.45
"Sph_thy",-115.36,43.41
"Sph_thy",-121.8,42.37
"Sph_thy",-116.03,44.41
"Sph_thy",-105.28,39.22
"Sph_thy",-121.77,43.28
"Sph_var",-64.87,48.23
"Sph_var",-91.29,43.5
"Sph_var",-100.93,52.38
"Sph_var",-93.02,45.92
"Sph_var",-76.6,44.51
"Sph_var",-73.88,46.04
"Sph_var",-70.62,47.65
"Sph_var",-91.13,44.93
"Sph_var",-105.7,52.73
"Sph_var",-80.32,41.71
"Sph_var",-91.89,45.54
"Sph_var",-95.12,47.79
"Sph_var",-65.86,46.53
"Sph_var",-71.81,46.32
"Sph_var",-88.78,45.46
"Sph_var",-78.59,42.08
"Sph_var",-84.49,44.05
"Sph_var",-105.86,53.1
"Sph_var",-74.68,41.31
"Sph_var",-118.47,53.8
"Sph_var",-71.21,44.09
"Sph_var",-90.87,47.79
"Sph_var",-93.47,49.58
"Sph_var",-79.35,41.53
"Sph_var",-94.72,49.98
"Sph_var",-82.05,46.63
"Sph_var",-107.59,53.02
"Sph_var",-88.05,44.34
"Sph_var",-88.94,44.92
"Sph_var",-67.84,48.67
"Sph_var",-78.18,42.62
"Sph_var",-91.47,48.7
"Sph_var",-82.29,48.29
"Sph_var",-77.4,41.88
"Sph_var",-66.1,45.86
"Sph_var",-113.84,53.69
"Sph_var",-117.36,55.08
"Sph_var",-86.17,49.43
"Sph_var",-95.43,49.24
"Sph_var",-79.97,43.88
"Sph_var",-74.3,46.98
"Sph_var",-81.08,41.47
"Sph_var",-67.73,45.57
"Sph_var",-76.12,45.47
"Sph_var",-94.49,47.29
"Sph_var",-67.4,44.99
"Sph_var",-73.99,42.35
"Sph_var",-77.97,41.55
"Sph_var",-65.79,46.96
"Sph_var",-78.58,46.64
"Sph_var",-95.31,48.79
"Sph_var",-76,42.36
"Sph_var",-79.74,38.81
"Spi_ame",-85.44,39.47
"Spi_ame",-94.04,29.91
"Spi_ame",-97.47,43.95
"Spi_ame",-92.26,43.35
"Spi_ame",-90.03,40.92
"Spi_ame",-86.34,36.93
"Spi_ame",-91.99,44.06
"Spi_ame",-97.7,26.53
"Spi_ame",-92.44,35.94
"Spi_ame",-90.94,38.48
"Spi_ame",-98.88,37.85
"Spi_ame",-102.61,47.5
"Spi_ame",-95.13,36.92
"Spi_ame",-91.65,32.39
"Spi_ame",-94.99,48.96
"Spi_ame",-86.2,36.93
"Spi_ame",-88.78,44.62
"Spi_ame",-100.01,29.54
"Spi_ame",-99.74,37.13
"Spi_ame",-97.21,38.2
"Spi_ame",-97.91,31.18
"Spi_ame",-96.98,28.54
"Spi_ame",-86.14,37.26
"Spi_ame",-93.34,30.01
"Spi_ame",-84.17,40.08
"Spi_ame",-100.44,37.31
"Spi_ame",-88.48,43.62
"Spi_ame",-92.46,30.76
"Spi_ame",-88.92,42.4
"Spi_ame",-98.91,36.19
"Spi_ame",-92.29,30.42
"Spi_ame",-89.53,37.04
"Spi_ame",-102.46,48.27
"Spi_ame",-98.49,47.17
"Spi_ame",-94.09,41.72
"Spi_ame",-97.42,35.18
"Spi_ame",-91.26,32.86
"Spi_ame",-89.49,44.61
"Spi_ame",-89.25,44.78
"Spi_ame",-98.54,34.19
"Spi_ame",-90.1,33.22
"Spi_ame",-95.35,41.13
"Spi_ame",-98.15,39.57
"Spi_ame",-91.22,39.53
"Spi_ame",-97.86,36.88
"Spi_ame",-89.36,36.31
"Spi_ame",-99.48,46.14
"Spi_ame",-91.52,32.97
"Spi_ame",-103.99,46.73
"Spi_ame",-96.13,32.57
"Spi_ame",-103.58,42.61
"Spi_ame",-92.13,32.05
"Spi_ame",-86.7,39.26
"Spi_ame",-92.2,35.57
"Spi_ame",-85.93,39.08
"Spi_ame",-93.1,41.4
"Spi_ame",-88.9,35.94
"Spi_ame",-88.04,43.88
"Spi_ame",-91.03,37.52
"Spi_ame",-99.71,41.12
"Spi_ame",-77.58,39.26
"Spi_ame",-94.01,43.24
"Spi_arb",-162.56,66.9
"Spi_arb",-145.5,63.03
"Spi_arb",-145.37,62.36
"Spi_arb",-161.61,60.69
"Spi_arb",-130.03,63.24
"Spi_arb",-143.89,62.72
"Spi_atr",-114.71,35.71
"Spi_atr",-112.86,37
"Spi_atr",-116.79,33.2
"Spi_atr",-116.68,32.98
"Spi_atr",-116.48,32.92
"Spi_bre",-118.53,37.8
"Spi_bre",-112.52,42.85
"Spi_bre",-118.85,44
"Spi_bre",-119.26,47.09
"Spi_bre",-120.57,46.91
"Spi_bre",-111.48,51.42
"Spi_bre",-118.9,36.08
"Spi_bre",-109.39,38.45
"Spi_bre",-105.3,42.22
"Spi_bre",-104.88,42.55
"Spi_bre",-120.5,41.87
"Spi_bre",-121.83,50.88
"Spi_bre",-107.15,49.17
"Spi_bre",-107.27,41.73
"Spi_bre",-119.41,46.39
"Spi_bre",-120.64,46.79
"Spi_bre",-120.7,40.58
"Spi_bre",-106.57,42.25
"Spi_bre",-107.69,42.23
"Spi_bre",-108.01,36.83
"Spi_bre",-113.46,37.79
"Spi_bre",-109.38,38.45
"Spi_bre",-106.19,37.06
"Spi_bre",-119.27,48.72
"Spi_bre",-113.39,46.89
"Spi_bre",-107.97,40.14
"Spi_bre",-104.55,43.76
"Spi_bre",-110.83,40.88
"Spi_bre",-120.14,39.8
"Spi_bre",-103.67,43.02
"Spi_bre",-110,42.88
"Spi_bre",-109.33,38.58
"Spi_bre",-111.7,43.53
"Spi_bre",-120.21,48.36
"Spi_law",-118.57,35.78
"Spi_law",-120.78,36.36
"Spi_law",-122.61,39.16
"Spi_law",-121.42,36.26
"Spi_pal",-122.41,51.96
"Spi_pal",-112.37,54.67
"Spi_pal",-96.13,45.66
"Spi_pal",-112.4,49.09
"Spi_pal",-105.81,42.84
"Spi_pal",-107.45,49.45
"Spi_pal",-110.26,50.75
"Spi_pal",-101.84,49.18
"Spi_pal",-113.22,52.2
"Spi_pal",-97.47,43.95
"Spi_pal",-111.47,48.68
"Spi_pal",-122.07,52.15
"Spi_pal",-103.13,44.51
"Spi_pal",-92.74,46.59
"Spi_pal",-100.9,50.85
"Spi_pal",-95.98,43.94
"Spi_pal",-90.74,43.33
"Spi_pal",-119.07,55.46
"Spi_pal",-113.7,49.72
"Spi_pal",-94.36,56.41
"Spi_pal",-87.14,46.3
"Spi_pal",-105.85,42.78
"Spi_pal",-113.44,55.47
"Spi_pal",-109.53,49.96
"Spi_pal",-77,44.34
"Spi_pal",-93.34,48.13
"Spi_pal",-111.81,52
"Spi_pal",-100.66,48.4
"Spi_pal",-96.18,43.59
"Spi_pal",-111.11,50.92
"Spi_pal",-79.02,48.2
"Spi_pal",-96.72,49.73
"Spi_pal",-92.99,47.07
"Spi_pal",-114.78,53.54
"Spi_pal",-89.28,45.23
"Spi_pal",-119.67,53.08
"Spi_pal",-106.17,53.58
"Spi_pal",-114.92,55.51
"Spi_pal",-88.82,45.66
"Spi_pal",-96.47,46.08
"Spi_pas",-100.93,52.38
"Spi_pas",-77.36,34.9
"Spi_pas",-74.01,41.8
"Spi_pas",-59.19,47.87
"Spi_pas",-79.18,44.33
"Spi_pas",-78.47,39.06
"Spi_pas",-102.79,36.59
"Spi_pas",-99.57,31.29
"Spi_pas",-80.3,46.73
"Spi_pas",-94.67,36.32
"Spi_pas",-106.55,49.96
"Spi_pas",-91.21,31.38
"Spi_pas",-88.18,42.15
"Spi_pas",-81.88,39.27
"Spi_pas",-80.37,42.68
"Spi_pas",-94.3,44.3
"Spi_pas",-97.35,37.32
"Spi_pas",-112.77,60.05
"Spi_pas",-117.27,48.39
"Spi_pas",-81.93,37.81
"Spi_pas",-75.43,37.99
"Spi_pas",-95.3,31.56
"Spi_pas",-83.65,32.95
"Spi_pas",-122.77,44.71
"Spi_pas",-123.8,44.55
"Spi_pas",-114.51,49.64
"Spi_pas",-118.54,43.69
"Spi_pas",-111.52,44.6
"Spi_pas",-94.85,44.5
"Spi_pas",-80.72,35.93
"Spi_pas",-119.59,42.58
"Spi_pas",-69.93,45.86
"Spi_pas",-90.57,31.02
"Spi_pas",-120.84,40.44
"Spi_pas",-90.68,34.74
"Spi_pas",-121.77,43.28
"Spi_pas",-124.39,51.49
"Spi_pas",-98.71,43.18
"Spi_pas",-81.7,43.84
"Spi_pas",-79.87,48.28
"Spi_pas",-105.91,40.87
"Spi_pas",-82.75,36.7
"Spi_pas",-82.55,42.78
"Spi_pas",-92.19,39.46
"Spi_pas",-94.51,46.8
"Spi_pas",-69.86,44.32
"Spi_pas",-76.84,38.52
"Spi_pas",-120.18,39.51
"Spi_pas",-82.83,45.81
"Spi_pas",-85.93,34.31
"Spi_pas",-87.91,42.02
"Spi_pas",-75.94,39.52
"Spi_pas",-77.87,39.61
"Spi_pas",-86.93,45.37
"Spi_pas",-95.86,46.12
"Spi_pas",-81.84,48.24
"Spi_pas",-108.63,53.28
"Spi_pas",-90.99,36.73
"Spi_pas",-114.4,53.63
"Spi_pas",-93.11,36.54
"Spi_pas",-88.7,44.03
